id,name,team,season,position,age,batting_hand,bowling_hand,status,_age,_batting_hand,_bowling_hand,_name
2525,Nikhil Naik,KKR,2019,Wicketkeeper Batsman,23y 358d,Right,,1,Age: 23y 358d,Batting: Right hand bat,,Nikhil Naik 
2526,Nitish Rana,KKR,2019,Batsman,24y 310d,Left,Right arm offbreak,1,Age: 24y 310d,Batting: Left hand bat,Bowling: Right arm offbreak,Nitish Rana 
2527,Piyush Chawla,KKR,2019,All-Rounder,29y 313d,Left,Legbreak,1,Age: 29y 313d,Batting: Left hand bat,Bowling: Legbreak,Piyush Chawla 
2528,Prasidh Krishna,KKR,2019,Bowler,22y 256d,Right,Right arm medium fast,1,Age: 22y 256d,Batting: Right hand bat,Bowling: Right arm medium fast,Prasidh Krishna 
2529,Prithvi Raj,KKR,2019,Bowler,20y 255d,Left,Left arm medium,1,Age: 20y 255d,Batting: Left hand bat,Bowling: Left arm medium,Prithvi Raj 
2530,Rinku Singh,KKR,2019,Batsman,21y 21d,Left,Right arm offbreak,1,Age: 21y 21d,Batting: Left hand bat,Bowling: Right arm offbreak,Rinku Singh 
2531,Robin Uthappa,KKR,2019,Batsman,32y 356d,Right,Right arm medium,1,Age: 32y 356d,Batting: Right hand bat,Bowling: Right arm medium,Robin Uthappa 
2532,Sandeep Warrier,KKR,2019,Bowler,27y 212d,Right,Right arm medium,1,Age: 27y 212d,Batting: Right hand bat,Bowling: Right arm medium,Sandeep Warrier 
2533,Shivam Mavi,KKR,2019,All-Rounder,19y 341d,Right,Right arm medium fast,1,Age: 19y 341d,Batting: Right hand bat,Bowling: Right arm medium fast,Shivam Mavi 
2534,Shrikant Mundhe,KKR,2019,All-Rounder,30y 6d,Right,Right arm medium,1,Age: 30y 6d,Batting: Right hand bat,Bowling: Right arm medium,Shrikant Mundhe 
2535,Shubman Gill,KKR,2019,Batsman,19y 55d,Right,Right arm offbreak,1,Age: 19y 55d,Batting: Right hand bat,Bowling: Right arm offbreak,Shubman Gill 
2536,Sunil Narine,KKR,2019,All-Rounder,30y 160d,Left,Right arm offbreak,1,Age: 30y 160d,Batting: Left hand bat,Bowling: Right arm offbreak,Sunil Narine 
2537,Agnivesh Ayachi,KXIP,2019,Bowler,23y 158d,Right,Right arm medium,1,Age: 23y 158d,Batting: Right hand bat,Bowling: Right arm medium,Agnivesh Ayachi 
2538,Andrew Tye,KXIP,2019,Bowler,31y 343d,Right,Right arm medium fast,1,Age: 31y 343d,Batting: Right hand bat,Bowling: Right arm medium fast,Andrew Tye 
2539,Ankit Rajpoot,KXIP,2019,Bowler,24y 351d,Right,Right arm medium,1,Age: 24y 351d,Batting: Right hand bat,Bowling: Right arm medium,Ankit Rajpoot 
2540,Arshdeep Singh,KXIP,2019,Bowler,19y 288d,Left,Left arm medium fast,1,Age: 19y 288d,Batting: Left hand bat,Bowling: Left arm medium fast,Arshdeep Singh 
2541,Chris Gayle,KXIP,2019,All-Rounder,39y 60d,Left,Right arm offbreak,1,Age: 39y 60d,Batting: Left hand bat,Bowling: Right arm offbreak,Chris Gayle 
2542,Darshan Nalkande,KXIP,2019,Bowler,20y 47d,Right,Right arm medium fast,1,Age: 20y 47d,Batting: Right hand bat,Bowling: Right arm medium fast,Darshan Nalkande 
2543,David Miller,KXIP,2019,Batsman,29y 163d,Left,Right arm offbreak,1,Age: 29y 163d,Batting: Left hand bat,Bowling: Right arm offbreak,David Miller 
2544,Hardus Viljoen,KXIP,2019,Bowler,29y 259d,Right,Right arm fast,1,Age: 29y 259d,Batting: Right hand bat,Bowling: Right arm fast,Hardus Viljoen 
2545,Harpreet Brar,KXIP,2019,Bowler,23y 65d,Left,Slow left arm orthodox,1,Age: 23y 65d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Harpreet Brar 
2546,Karun Nair,KXIP,2019,Batsman,26y 349d,Right,Right arm offbreak,1,Age: 26y 349d,Batting: Right hand bat,Bowling: Right arm offbreak,Karun Nair 
2547,KL Rahul,KXIP,2019,Batsman,26y 216d,Right,,1,Age: 26y 216d,Batting: Right hand bat,,KL Rahul 
2548,Mandeep Singh,KXIP,2019,All-Rounder,26y 337d,Right,Right arm medium,1,Age: 26y 337d,Batting: Right hand bat,Bowling: Right arm medium,Mandeep Singh 
2549,Mayank Agarwal,KXIP,2019,Batsman,27y 277d,Right,Right arm offbreak,1,Age: 27y 277d,Batting: Right hand bat,Bowling: Right arm offbreak,Mayank Agarwal 
2550,Mohammed Shami,KXIP,2019,Bowler,28y 78d,Right,Right arm fast,1,Age: 28y 78d,Batting: Right hand bat,Bowling: Right arm fast,Mohammed Shami 
2551,Moises Henriques,KXIP,2019,All-Rounder,31y 292d,Right,Right arm medium fast,1,Age: 31y 292d,Batting: Right hand bat,Bowling: Right arm medium fast,Moises Henriques 
2552,Mujeeb Ur Rahman,KXIP,2019,Bowler,17y 237d,Right,Right arm offbreak,1,Age: 17y 237d,Batting: Right hand bat,Bowling: Right arm offbreak,Mujeeb Ur Rahman 
2553,Murugan Ashwin,KXIP,2019,Bowler,28y 73d,Right,Legbreak googly,1,Age: 28y 73d,Batting: Right hand bat,Bowling: Legbreak googly,Murugan Ashwin 
2554,Nicholas Pooran,KXIP,2019,Wicketkeeper Batsman,23y 49d,Left,,1,Age: 23y 49d,Batting: Left hand bat,,Nicholas Pooran 
2555,Prabhsimran Singh,KXIP,2019,Wicketkeeper Batsman,18y 102d,Right,,1,Age: 18y 102d,Batting: Right hand bat,,Prabhsimran Singh 
2556,Ravichandran Ashwin (c),KXIP,2019,All-Rounder,32y 64d,Right,Right arm offbreak,1,Age: 32y 64d,Batting: Right hand bat,Bowling: Right arm offbreak,Ravichandran Ashwin (c)
2557,Sam Curran,KXIP,2019,All-Rounder,20y 170d,Left,Left arm medium fast,1,Age: 20y 170d,Batting: Left hand bat,Bowling: Left arm medium fast,Sam Curran 
2558,Sarfaraz Khan,KXIP,2019,Batsman,21y 29d,Right,Legbreak,1,Age: 21y 29d,Batting: Right hand bat,Bowling: Legbreak,Sarfaraz Khan 
2559,Varun Chakravarthy,KXIP,2019,Bowler,27y 83d,Right,Right arm offbreak,1,Age: 27y 83d,Batting: Right hand bat,Bowling: Right arm offbreak,Varun Chakravarthy 
2560,Adam Milne,MI,2019,Bowler,26y 221d,Right,Right arm fast,1,Age: 26y 221d,Batting: Right hand bat,Bowling: Right arm fast,Adam Milne 
2561,Aditya Tare,MI,2019,Wicketkeeper Batsman,31y 13d,Right,,1,Age: 31y 13d,Batting: Right hand bat,,Aditya Tare 
2562,Alzarri Joseph,MI,2019,Bowler,22y 0d,Right,Right arm medium fast,1,Age: 22y 0d,Batting: Right hand bat,Bowling: Right arm medium fast,Alzarri Joseph 
2563,Anmolpreet Singh,MI,2019,Batsman,20y 237d,Right,Right arm offbreak,1,Age: 20y 237d,Batting: Right hand bat,Bowling: Right arm offbreak,Anmolpreet Singh 
2564,Anukul Roy,MI,2019,All-Rounder,19y 355d,Left,Slow left arm orthodox,1,Age: 19y 355d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Anukul Roy 
2565,Barinder Sran,MI,2019,Bowler,25y 345d,Left,Left arm medium,1,Age: 25y 345d,Batting: Left hand bat,Bowling: Left arm medium,Barinder Sran 
2566,Ben Cutting,MI,2019,All-Rounder,31y 294d,Right,Right arm medium fast,1,Age: 31y 294d,Batting: Right hand bat,Bowling: Right arm medium fast,Ben Cutting 
2567,Beuran Hendricks,MI,2019,Bowler,28y 165d,Left,Left arm medium fast,1,Age: 28y 165d,Batting: Left hand bat,Bowling: Left arm medium fast,Beuran Hendricks 
2568,Evin Lewis,MI,2019,Batsman,26y 328d,Left,,1,Age: 26y 328d,Batting: Left hand bat,,Evin Lewis 
2569,Hardik Pandya,MI,2019,All-Rounder,25y 40d,Right,Right arm medium fast,1,Age: 25y 40d,Batting: Right hand bat,Bowling: Right arm medium fast,Hardik Pandya 
2570,Ishan Kishan,MI,2019,Wicketkeeper Batsman,20y 125d,Left,,1,Age: 20y 125d,Batting: Left hand bat,,Ishan Kishan 
2571,Jason Behrendorff,MI,2019,Bowler,28y 214d,Right,Left arm medium fast,1,Age: 28y 214d,Batting: Right hand bat,Bowling: Left arm medium fast,Jason Behrendorff 
2572,Jasprit Bumrah,MI,2019,Bowler,24y 349d,Right,Right arm fast,1,Age: 24y 349d,Batting: Right hand bat,Bowling: Right arm fast,Jasprit Bumrah 
2573,Jayant Yadav,MI,2019,Bowler,28y 302d,Right,Right arm offbreak,1,Age: 28y 302d,Batting: Right hand bat,Bowling: Right arm offbreak,Jayant Yadav 
2574,Kieron Pollard,MI,2019,All-Rounder,31y 192d,Right,Right arm medium,1,Age: 31y 192d,Batting: Right hand bat,Bowling: Right arm medium,Kieron Pollard 
2575,Krunal Pandya,MI,2019,All-Rounder,27y 241d,Left,Slow left arm orthodox,1,Age: 27y 241d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Krunal Pandya 
2576,Lasith Malinga,MI,2019,Bowler,35y 84d,Right,Right arm fast,1,Age: 35y 84d,Batting: Right hand bat,Bowling: Right arm fast,Lasith Malinga 
2577,Mayank Markande,MI,2019,Bowler,21y 9d,Right,Legbreak,1,Age: 21y 9d,Batting: Right hand bat,Bowling: Legbreak,Mayank Markande 
2578,Mitchell McClenaghan,MI,2019,Bowler,32y 162d,Left,Left arm medium fast,1,Age: 32y 162d,Batting: Left hand bat,Bowling: Left arm medium fast,Mitchell McClenaghan 
2579,Pankaj Jaiswal,MI,2019,Bowler,23y 61d,Right,Right arm medium,1,Age: 23y 61d,Batting: Right hand bat,Bowling: Right arm medium,Pankaj Jaswal 
2580,Quinton de Kock,MI,2019,Wicketkeeper Batsman,25y 338d,Left,,1,Age: 25y 338d,Batting: Left hand bat,,Quinton de Kock 
2581,Rahul Chahar,MI,2019,Bowler,19y 108d,Right,Legbreak googly,1,Age: 19y 108d,Batting: Right hand bat,Bowling: Legbreak googly,Rahul Chahar 
2582,Rasikh Salam,MI,2019,Bowler,17y 229d,Right,Right arm medium,1,Age: 17y 229d,Batting: Right hand bat,Bowling: Right arm medium,Rasikh Salam 
2583,Rohit Sharma (c),MI,2019,Batsman,31y 204d,Right,Right arm offbreak,1,Age: 31y 204d,Batting: Right hand bat,Bowling: Right arm offbreak,Rohit Sharma (c)
2584,Siddhesh Lad,MI,2019,Batsman,26y 181d,Right,Right arm offbreak,1,Age: 26y 181d,Batting: Right hand bat,Bowling: Right arm offbreak,Siddhesh Lad 
2585,Suryakumar Yadav,MI,2019,Batsman,28y 67d,Right,Right arm medium/ Right arm offbreak,1,Age: 28y 67d,Batting: Right hand bat,Bowling: Right arm medium/ Right arm offbreak,Suryakumar Yadav 
2586,Yuvraj Singh,MI,2019,Batsman,36y 343d,Left,Slow left arm orthodox,1,Age: 36y 343d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Yuvraj Singh 
2587,AB de Villiers,RCB,2019,Wicketkeeper Batsman,34y 276d,Right,Right arm medium,1,Age: 34y 276d,Batting: Right hand bat,Bowling: Right arm medium,AB de Villiers 
2588,Akshdeep Nath,RCB,2019,Batsman,25y 194d,Right,Right arm medium fast,1,Age: 25y 194d,Batting: Right hand bat,Bowling: Right arm medium fast,Akshdeep Nath 
2589,Colin de Grandhomme,RCB,2019,All-Rounder,32y 121d,Right,,1,Age: 32y 121d,Batting: Right hand bat,,Colin de Grandhomme 
2590,Dale Steyn,RCB,2019,Bowler,35y 146d,Right,Right arm fast,1,Age: 35y 146d,Batting: Right hand bat,Bowling: Right arm fast,Dale Steyn 
2591,Devdutt Padikkal,RCB,2019,Batsman,18y 136d,Left,Right arm offbreak,1,Age: 18y 136d,Batting: Left hand bat,Bowling: Right arm offbreak,Devdutt Padikkal 
2592,Gurkeerat Singh Mann,RCB,2019,Batsman,28y 144d,Right,Right arm offbreak,1,Age: 28y 144d,Batting: Right hand bat,Bowling: Right arm offbreak,Gurkeerat Singh Mann 
2593,Heinrich Klaasen,RCB,2019,Wicketkeeper Batsman,27y 113d,Right,Right arm offbreak,1,Age: 27y 113d,Batting: Right hand bat,Bowling: Right arm offbreak,Heinrich Klaasen 
2594,Himmat Singh,RCB,2019,Batsman,22y 12d,Right,Right arm offbreak,1,Age: 22y 12d,Batting: Right hand bat,Bowling: Right arm offbreak,Himmat Singh 
2595,Kulwant Khejroliya,RCB,2019,Bowler,26y 252d,Left,Left arm medium fast,1,Age: 26y 252d,Batting: Left hand bat,Bowling: Left arm medium fast,Kulwant Khejroliya 
2596,Marcus Stoinis,RCB,2019,Batsman,29y 96d,Right,Right arm medium,1,Age: 29y 96d,Batting: Right hand bat,Bowling: Right arm medium,Marcus Stoinis 
2597,Milind Kumar,RCB,2019,All-Rounder,27y 278d,Right,Right arm offbreak,1,Age: 27y 278d,Batting: Right hand bat,Bowling: Right arm offbreak,Milind Kumar 
2598,Moeen Ali,RCB,2019,All-Rounder,31y 155d,Left,Right arm offbreak,1,Age: 31y 155d,Batting: Left hand bat,Bowling: Right arm offbreak,Moeen Ali 
2599,Mohammed Siraj,RCB,2019,Bowler,24y 252d,Right,Right arm medium fast,1,Age: 24y 252d,Batting: Right hand bat,Bowling: Right arm medium fast,Mohammed Siraj 
2600,Nathan Coulter-Nile,RCB,2019,All-Rounder,31y 40d,Right,Right arm fast,1,Age: 31y 40d,Batting: Right hand bat,Bowling: Right arm fast,Nathan Coulter-Nile 
2601,Navdeep Saini,RCB,2019,Bowler,25y 362d,Right,Right arm fast,1,Age: 25y 362d,Batting: Right hand bat,Bowling: Right arm fast,Navdeep Saini 
2602,Parthiv Patel,RCB,2019,Wicketkeeper Batsman,33y 256d,Left,Right arm offbreak,1,Age: 33y 256d,Batting: Left hand bat,Bowling: Right arm offbreak,Parthiv Patel 
2603,Pawan Negi,RCB,2019,Bowler,25y 318d,Left,Slow left arm orthodox,1,Age: 25y 318d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Pawan Negi 
2604,Prayas Ray Barman,RCB,2019,Bowler,16y 26d,Right,Legbreak googly,1,Age: 16y 26d,Batting: Right hand bat,Bowling: Legbreak googly,Prayas Ray Barman 
2605,Shimron Hetmyer,RCB,2019,Batsman,21y 329d,Left,,1,Age: 21y 329d,Batting: Left hand bat,,Shimron Hetmyer 
2606,Shivam Dube,RCB,2019,All-Rounder,25y 147d,Left,Right arm medium,1,Age: 25y 147d,Batting: Left hand bat,Bowling: Right arm medium,Shivam Dube 
2607,Tim Southee,RCB,2019,Bowler,29y 344d,Right,Right arm medium fast,1,Age: 29y 344d,Batting: Right hand bat,Bowling: Right arm medium fast,Tim Southee 
2608,Umesh Yadav,RCB,2019,Bowler,31y 26d,Right,Right arm fast,1,Age: 31y 26d,Batting: Right hand bat,Bowling: Right arm fast,Umesh Yadav 
2609,Virat Kohli (c),RCB,2019,Batsman,30y 15d,Right,Right arm medium,1,Age: 30y 15d,Batting: Right hand bat,Bowling: Right arm medium,Virat Kohli (c)
2610,Washington Sundar,RCB,2019,All-Rounder,19y 46d,Left,Right arm offbreak,1,Age: 19y 46d,Batting: Left hand bat,Bowling: Right arm offbreak,Washington Sundar 
2611,Yuzvendra Chahal,RCB,2019,Bowler,28y 120d,Right,Legbreak googly,1,Age: 28y 120d,Batting: Right hand bat,Bowling: Legbreak googly,Yuzvendra Chahal 
2612,Ajinkya Rahane (c),RR,2019,Batsman,30y 167d,Right,Right arm medium,1,Age: 30y 167d,Batting: Right hand bat,Bowling: Right arm medium,Ajinkya Rahane (c)
2613,Aryaman Birla,RR,2019,Batsman,21y 134d,Left,Slow left arm orthodox,1,Age: 21y 134d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Aryaman Birla 
2614,Ashton Turner,RR,2019,Batsman,25y 299d,Right,Right arm offbreak,1,Age: 25y 299d,Batting: Right hand bat,Bowling: Right arm offbreak,Ashton Turner 
2615,Ben Stokes,RR,2019,All-Rounder,27y 169d,Left,Right arm medium fast,1,Age: 27y 169d,Batting: Left hand bat,Bowling: Right arm medium fast,Ben Stokes 
2616,Dhawal Kulkarni,RR,2019,Bowler,29y 345d,Right,Right arm medium,1,Age: 29y 345d,Batting: Right hand bat,Bowling: Right arm medium,Dhawal Kulkarni 
2617,Ish Sodhi,RR,2019,Bowler,26y 20d,Right,Legbreak,1,Age: 26y 20d,Batting: Right hand bat,Bowling: Legbreak,Ish Sodhi 
2618,Jaydev Unadkat,RR,2019,Bowler,27y 33d,Right,Left arm medium,1,Age: 27y 33d,Batting: Right hand bat,Bowling: Left arm medium,Jaydev Unadkat 
2619,Jofra Archer,RR,2019,Bowler,23y 233d,Right,Right arm fast,1,Age: 23y 233d,Batting: Right hand bat,Bowling: Right arm fast,Jofra Archer 
2620,Jos Buttler,RR,2019,Wicketkeeper Batsman,28y 73d,Right,,1,Age: 28y 73d,Batting: Right hand bat,,Jos Buttler 
2621,Krishnappa Gowtham,RR,2019,All-Rounder,30y 31d,Right,Right arm offbreak,1,Age: 30y 31d,Batting: Right hand bat,Bowling: Right arm offbreak,Krishnappa Gowtham 
2622,Liam Livingstone,RR,2019,All-Rounder,25y 108d,Right,Right arm offbreak/ Legbreak,1,Age: 25y 108d,Batting: Right hand bat,Bowling: Right arm offbreak/ Legbreak,Liam Livingstone 
2623,Mahipal Lomror,RR,2019,All-Rounder,19y 4d,Left,Slow left arm orthodox,1,Age: 19y 4d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Mahipal Lomror 
2624,Manan Vohra,RR,2019,Batsman,25y 125d,Right,Right arm medium,1,Age: 25y 125d,Batting: Right hand bat,Bowling: Right arm medium,Manan Vohra 
2625,Oshane Thomas,RR,2019,Bowler,21y 275d,Left,Right arm fast,1,Age: 21y 275d,Batting: Left hand bat,Bowling: Right arm fast,Oshane Thomas 
2626,Prashant Chopra,RR,2019,Batsman,26y 44d,Right,Legbreak googly,1,Age: 26y 44d,Batting: Right hand bat,Bowling: Legbreak googly,Prashant Chopra 
2627,Rahul Tripathi,RR,2019,Batsman,27y 263d,Right,Right arm medium,1,Age: 27y 263d,Batting: Right hand bat,Bowling: Right arm medium,Rahul Tripathi 
2628,Riyan Parag,RR,2019,Batsman,17y 10d,Right,Legbreak,1,Age: 17y 10d,Batting: Right hand bat,Bowling: Legbreak,Riyan Parag 
2629,Sanju Samson,RR,2019,Wicketkeeper Batsman,24y 9d,Right,,1,Age: 24y 9d,Batting: Right hand bat,,Sanju Samson 
2630,Shashank Singh,RR,2019,Batsman,26y 364d,Right,Right arm offbreak,1,Age: 26y 364d,Batting: Right hand bat,Bowling: Right arm offbreak,Shashank Singh 
2631,Shreyas Gopal,RR,2019,All-Rounder,25y 77d,Right,Legbreak,1,Age: 25y 77d,Batting: Right hand bat,Bowling: Legbreak,Shreyas Gopal 
2632,Shubham Ranjane,RR,2019,All-Rounder,24y 239d,Right,Right arm medium,1,Age: 24y 239d,Batting: Right hand bat,Bowling: Right arm medium,Shubham Ranjane 
2633,Steven Smith (c),RR,2019,Batsman,29y 171d,Right,Legbreak googly,1,Age: 29y 171d,Batting: Right hand bat,Bowling: Legbreak googly,Steven Smith 
2634,Stuart Binny,RR,2019,All-Rounder,34y 170d,Right,Right arm medium,1,Age: 34y 170d,Batting: Right hand bat,Bowling: Right arm medium,Stuart Binny 
2635,Sudhesan Midhun,RR,2019,Bowler,24y 44d,Right,Legbreak googly,1,Age: 24y 44d,Batting: Right hand bat,Bowling: Legbreak googly,Sudhesan Midhun 
2636,Varun Aaron,RR,2019,Bowler,29y 22d,Right,Right arm fast,1,Age: 29y 22d,Batting: Right hand bat,Bowling: Right arm fast,Varun Aaron 
2637,Abhishek Sharma,SRH,2019,All-Rounder,18y 77d,Left,Slow left arm orthodox,1,Age: 18y 77d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Abhishek Sharma 
2638,Basil Thampi,SRH,2019,Bowler,25y 70d,Right,Right arm medium fast,1,Age: 25y 70d,Batting: Right hand bat,Bowling: Right arm medium fast,Basil Thampi 
2639,Bhuvneshwar Kumar,SRH,2019,Bowler,28y 288d,Right,Right arm medium,1,Age: 28y 288d,Batting: Right hand bat,Bowling: Right arm medium,Bhuvneshwar Kumar 
2640,Billy Stanlake,SRH,2019,Bowler,24y 16d,Left,Right arm fast,1,Age: 24y 16d,Batting: Left hand bat,Bowling: Right arm fast,Billy Stanlake 
2641,David Warner,SRH,2019,Batsman,32y 24d,Left,Legbreak,1,Age: 32y 24d,Batting: Left hand bat,Bowling: Legbreak,David Warner 
2642,Deepak Hooda,SRH,2019,All-Rounder,23y 215d,Right,Right arm offbreak,1,Age: 23y 215d,Batting: Right hand bat,Bowling: Right arm offbreak,Deepak Hooda 
2643,Jonny Bairstow,SRH,2019,Wicketkeeper Batsman,29y 55d,Right,Right arm medium,1,Age: 29y 55d,Batting: Right hand bat,Bowling: Right arm medium,Jonny Bairstow 
2644,Kane Williamson (c),SRH,2019,Batsman,28y 104d,Right,Right arm offbreak,1,Age: 28y 104d,Batting: Right hand bat,Bowling: Right arm offbreak,Kane Williamson (c)
2645,Khaleel Ahmed,SRH,2019,Bowler,20y 350d,Right,Left arm medium,1,Age: 20y 350d,Batting: Right hand bat,Bowling: Left arm medium,Khaleel Ahmed 
2646,Manish Pandey,SRH,2019,Batsman,29y 71d,Right,Right arm medium,1,Age: 29y 71d,Batting: Right hand bat,Bowling: Right arm medium,Manish Pandey 
2647,Martin Guptill,SRH,2019,Batsman,32y 51d,Right,Right arm offbreak,1,Age: 32y 51d,Batting: Right hand bat,Bowling: Right arm offbreak,Martin Guptill 
2648,Mohammad Nabi,SRH,2019,All-Rounder,33y 323d,Right,Right arm offbreak,1,Age: 33y 323d,Batting: Right hand bat,Bowling: Right arm offbreak,Mohammad Nabi 
2649,Rashid Khan,SRH,2019,Bowler,20y 61d,Right,Legbreak googly,1,Age: 20y 61d,Batting: Right hand bat,Bowling: Legbreak googly,Rashid Khan 
2650,Ricky Bhui,SRH,2019,Batsman,22y 52d,Right,Legbreak googly,1,Age: 22y 52d,Batting: Right hand bat,Bowling: Legbreak googly,Ricky Bhui 
2651,Sandeep Sharma,SRH,2019,Bowler,25y 186d,Right,Right arm medium,1,Age: 25y 186d,Batting: Right hand bat,Bowling: Right arm medium,Sandeep Sharma 
2652,Shahbaz Nadeem,SRH,2019,Bowler,29y 100d,Right,Slow left arm orthodox,1,Age: 29y 100d,Batting: Right hand bat,Bowling: Slow left arm orthodox,Shahbaz Nadeem 
2653,Shakib Al Hasan,SRH,2019,All-Rounder,31y 241d,Left,Slow left arm orthodox,1,Age: 31y 241d,Batting: Left hand bat,Bowling: Slow left arm orthodox,Shakib Al Hasan 
2654,Shreevats Goswami,SRH,2019,Wicketkeeper Batsman,29y 186d,Left,,1,Age: 29y 186d,Batting: Left hand bat,,Shreevats Goswami 
2655,Siddarth Kaul,SRH,2019,Bowler,28y 185d,Right,Right arm medium,1,Age: 28y 185d,Batting: Right hand bat,Bowling: Right arm medium,Siddarth Kaul 
2656,T Natarajan,SRH,2019,Bowler,27y 177d,Left,Left arm medium,1,Age: 27y 177d,Batting: Left hand bat,Bowling: Left arm medium,T Natarajan 
2657,Vijay Shankar,SRH,2019,All-Rounder,27y 298d,Right,Right arm medium,1,Age: 27y 298d,Batting: Right hand bat,Bowling: Right arm medium,Vijay Shankar 
2658,Wriddhiman Saha,SRH,2019,Wicketkeeper Batsman,34y 27d,Right,,1,Age: 34y 27d,Batting: Right hand bat,,Wriddhiman Saha 
2659,Yusuf Pathan,SRH,2019,All-Rounder,36y 3d,Right,Right arm offbreak,1,Age: 36y 3d,Batting: Right hand bat,Bowling: Right arm offbreak,Yusuf Pathan 
2660,Ambati Rayudu,CSK,2020,Batsman,34y 87d,Right,Right arm offbreak,1,Age: 34y 87d,Batting: Right hand bat,Bowling: Right arm offbreak,Ambati Rayudu 
2661,Deepak Chahar,CSK,2020,Bowler,27y 134d,Right,Right arm medium,1,Age: 27y 134d,Batting: Right hand bat,Bowling: Right arm medium,Deepak Chahar 
2662,Dwayne Bravo,CSK,2020,All-Rounder,36y 73d,Right,,1,Age: 36y 73d,Batting: Right hand bat,,Dwayne Bravo 
2663,Faf du Plessis,CSK,2020,Batsman,35y 159d,Right,Legbreak,1,Age: 35y 159d,Batting: Right hand bat,Bowling: Legbreak,Faf du Plessis 
2664,Harbhajan Singh,CSK,2020,Bowler,39y 169d,Right,Right arm offbreak,1,Age: 39y 169d,Batting: Right hand bat,Bowling: Right arm offbreak,Harbhajan Singh 
2665,Imran Tahir,CSK,2020,Bowler,40y 267d,Right,Legbreak googly,1,Age: 40y 267d,Batting: Right hand bat,Bowling: Legbreak googly,Imran Tahir 
2666,Josh Hazlewood,CSK,2020,Bowler,28y 345d,Left,Right arm medium fast,1,Age: 28y 345d,Batting: Left hand bat,Bowling: Right arm medium fast,Josh Hazlewood 
2667,Karn Sharma,CSK,2020,Bowler,32y 57d,Left,Legbreak googly,1,Age: 32y 57d,Batting: Left hand bat,Bowling: Legbreak googly,Karn Sharma 
2668,Kedar Jadhav,CSK,2020,All-Rounder,34y 268d,Right,Right arm offbreak,1,Age: 34y 268d,Batting: Right hand bat,Bowling: Right arm offbreak,Kedar Jadhav 
2669,KM Asif,CSK,2020,Bowler,26y 148d,Right,Right arm medium,1,Age: 26y 148d,Batting: Right hand bat,Bowling: Right arm medium,KM Asif 
